dataset,seed,shift_type,severity,pipeline,roc_auc
bank-marketing,10,important,0.2,A,0.9108538512087021
bank-marketing,10,important,0.2,B,0.8002654337120174
bank-marketing,10,important,0.4,A,0.8615474957490814
bank-marketing,10,important,0.4,B,0.7066451996614321
bank-marketing,10,important,0.6,A,0.8329929371831977
bank-marketing,10,important,0.6,B,0.673581064294541
bank-marketing,10,important,0.8,A,0.7815689197342651
bank-marketing,10,important,0.8,B,0.6274791648517583
bank-marketing,10,important,1.0,A,0.767349717519593
bank-marketing,10,important,1.0,B,0.6348253762372297
bank-marketing,10,random,0.2,A,0.9085673355209029
bank-marketing,10,random,0.2,B,0.8424820848376908
bank-marketing,10,random,0.4,A,0.9071057293027848
bank-marketing,10,random,0.4,B,0.7957978014603158
bank-marketing,10,random,0.6,A,0.8417948395298338
bank-marketing,10,random,0.6,B,0.8255321849130834
bank-marketing,10,random,0.8,A,0.7742737946588456
bank-marketing,10,random,0.8,B,0.7043554574698403
bank-marketing,10,random,1.0,A,0.7625336228582738
bank-marketing,10,random,1.0,B,0.6205545499618735
bank-marketing,11,important,0.2,A,0.9097439339039943
bank-marketing,11,important,0.2,B,0.800191224124784
bank-marketing,11,important,0.4,A,0.8631145010910961
bank-marketing,11,important,0.4,B,0.7209364604608093
bank-marketing,11,important,0.6,A,0.8355676872098163
bank-marketing,11,important,0.6,B,0.6872151938214603
bank-marketing,11,important,0.8,A,0.7825153608468065
bank-marketing,11,important,0.8,B,0.6233239657173218
bank-marketing,11,important,1.0,A,0.7698470314551855
bank-marketing,11,important,1.0,B,0.6343575331872803
bank-marketing,11,random,0.2,A,0.9081575695392231
bank-marketing,11,random,0.2,B,0.8425380109034317
bank-marketing,11,random,0.4,A,0.902838140286234
bank-marketing,11,random,0.4,B,0.7959881651840882
bank-marketing,11,random,0.6,A,0.8388006440101571
bank-marketing,11,random,0.6,B,0.8115334604575828
bank-marketing,11,random,0.8,A,0.7785532141893032
bank-marketing,11,random,0.8,B,0.7083756811956132
bank-marketing,11,random,1.0,A,0.7638102428589405
bank-marketing,11,random,1.0,B,0.6134605436228691
bank-marketing,12,important,0.2,A,0.9077531810638643
bank-marketing,12,important,0.2,B,0.8055568999321359
bank-marketing,12,important,0.4,A,0.8608279854032967
bank-marketing,12,important,0.4,B,0.69694632926041
bank-marketing,12,important,0.6,A,0.8364108802009896
bank-marketing,12,important,0.6,B,0.6777056116429464
bank-marketing,12,important,0.8,A,0.7817786424807942
bank-marketing,12,important,0.8,B,0.6286197339424973
bank-marketing,12,important,1.0,A,0.7694792100228114
bank-marketing,12,important,1.0,B,0.6355018665324442
bank-marketing,12,random,0.2,A,0.9079123552509736
bank-marketing,12,random,0.2,B,0.8430166089660238
bank-marketing,12,random,0.4,A,0.9023778257451343
bank-marketing,12,random,0.4,B,0.8037027357525659
bank-marketing,12,random,0.6,A,0.8425605964299812
bank-marketing,12,random,0.6,B,0.8063495443638895
bank-marketing,12,random,0.8,A,0.7787468044168687
bank-marketing,12,random,0.8,B,0.7029927973680333
bank-marketing,12,random,1.0,A,0.7634327419151882
bank-marketing,12,random,1.0,B,0.6162708284263587
bank-marketing,13,important,0.2,A,0.9070207647029088
bank-marketing,13,important,0.2,B,0.7938715786960406
bank-marketing,13,important,0.4,A,0.862482644098348
bank-marketing,13,important,0.4,B,0.6967505880303162
bank-marketing,13,important,0.6,A,0.8337533165770237
bank-marketing,13,important,0.6,B,0.6595188852644497
bank-marketing,13,important,0.8,A,0.7846459288512894
bank-marketing,13,important,0.8,B,0.640670725608438
bank-marketing,13,important,1.0,A,0.772955230108873
bank-marketing,13,important,1.0,B,0.5983432978525467
bank-marketing,13,random,0.2,A,0.9111496140563713
bank-marketing,13,random,0.2,B,0.8377401997636049
bank-marketing,13,random,0.4,A,0.9063093206166064
bank-marketing,13,random,0.4,B,0.7855590294246391
bank-marketing,13,random,0.6,A,0.8434769235071236
bank-marketing,13,random,0.6,B,0.8162280234760417
bank-marketing,13,random,0.8,A,0.7737231380115487
bank-marketing,13,random,0.8,B,0.6999781673243356
bank-marketing,13,random,1.0,A,0.7635392165403491
bank-marketing,13,random,1.0,B,0.5966773463942207
bank-marketing,14,important,0.2,A,0.9087824357737534
bank-marketing,14,important,0.2,B,0.8077831875491369
bank-marketing,14,important,0.4,A,0.8599310173489109
bank-marketing,14,important,0.4,B,0.7254449617605525
bank-marketing,14,important,0.6,A,0.8367410590891149
bank-marketing,14,important,0.6,B,0.6968850256883478
bank-marketing,14,important,0.8,A,0.7831423780838653
bank-marketing,14,important,0.8,B,0.6494876849727738
bank-marketing,14,important,1.0,A,0.7673357360031577
bank-marketing,14,important,1.0,B,0.634642541022307
bank-marketing,14,random,0.2,A,0.9061420801700153
bank-marketing,14,random,0.2,B,0.8405311255443382
bank-marketing,14,random,0.4,A,0.9020336653405736
bank-marketing,14,random,0.4,B,0.7889941804626591
bank-marketing,14,random,0.6,A,0.8373497928046815
bank-marketing,14,random,0.6,B,0.816011847721927
bank-marketing,14,random,0.8,A,0.7775583755198704
bank-marketing,14,random,0.8,B,0.7169775403070986
bank-marketing,14,random,1.0,A,0.7642641043924546
bank-marketing,14,random,1.0,B,0.6318580682491592
bank-marketing,15,important,0.2,A,0.9107097340392925
bank-marketing,15,important,0.2,B,0.8130725027667269
bank-marketing,15,important,0.4,A,0.8609237050158152
bank-marketing,15,important,0.4,B,0.7194936755148156
bank-marketing,15,important,0.6,A,0.8330327307299751
bank-marketing,15,important,0.6,B,0.6954191174651726
bank-marketing,15,important,0.8,A,0.780055689455463
bank-marketing,15,important,0.8,B,0.6420269327026593
bank-marketing,15,important,1.0,A,0.7695878356505009
bank-marketing,15,important,1.0,B,0.6382497722626074
bank-marketing,15,random,0.2,A,0.9094858136005739
bank-marketing,15,random,0.2,B,0.8426003899767585
bank-marketing,15,random,0.4,A,0.905363417254697
bank-marketing,15,random,0.4,B,0.7985026871399087
bank-marketing,15,random,0.6,A,0.8416550243654813
bank-marketing,15,random,0.6,B,0.8094254779796495
bank-marketing,15,random,0.8,A,0.7782692818555408
bank-marketing,15,random,0.8,B,0.7273174094616149
bank-marketing,15,random,1.0,A,0.7637242027578003
bank-marketing,15,random,1.0,B,0.6314880958142567
bank-marketing,16,important,0.2,A,0.910601108411603
bank-marketing,16,important,0.2,B,0.8143663307876219
bank-marketing,16,important,0.4,A,0.8653095991714338
bank-marketing,16,important,0.4,B,0.7163161070295838
bank-marketing,16,important,0.6,A,0.8362624610265229
bank-marketing,16,important,0.6,B,0.6743785484819838
bank-marketing,16,important,0.8,A,0.7851116208987103
bank-marketing,16,important,0.8,B,0.6465730765466514
bank-marketing,16,important,1.0,A,0.7721679631834408
bank-marketing,16,important,1.0,B,0.6249393686162278
bank-marketing,16,random,0.2,A,0.9093427719324284
bank-marketing,16,random,0.2,B,0.8394502467737651
bank-marketing,16,random,0.4,A,0.9054010597989457
bank-marketing,16,random,0.4,B,0.7874336281282299
bank-marketing,16,random,0.6,A,0.8410333846347438
bank-marketing,16,random,0.6,B,0.8157784639475844
bank-marketing,16,random,0.8,A,0.7776960396816947
bank-marketing,16,random,0.8,B,0.7066677851879815
bank-marketing,16,random,1.0,A,0.7610515821161348
bank-marketing,16,random,1.0,B,0.6168838641469824
bank-marketing,17,important,0.2,A,0.9072853380139149
bank-marketing,17,important,0.2,B,0.8022056379927275
bank-marketing,17,important,0.4,A,0.8583973525460878
bank-marketing,17,important,0.4,B,0.7119237598663797
bank-marketing,17,important,0.6,A,0.8327294393734559
bank-marketing,17,important,0.6,B,0.683902649927565
bank-marketing,17,important,0.8,A,0.7796136584358555
bank-marketing,17,important,0.8,B,0.65281313488184
bank-marketing,17,important,1.0,A,0.7677713140151797
bank-marketing,17,important,1.0,B,0.6401867500395247
bank-marketing,17,random,0.2,A,0.9084737669109131
bank-marketing,17,random,0.2,B,0.8373670008249096
bank-marketing,17,random,0.4,A,0.9051601475157535
bank-marketing,17,random,0.4,B,0.7938274831442064
bank-marketing,17,random,0.6,A,0.8432553702466878
bank-marketing,17,random,0.6,B,0.8051148689125285
bank-marketing,17,random,0.8,A,0.7765388003213598
bank-marketing,17,random,0.8,B,0.7157514688658515
bank-marketing,17,random,1.0,A,0.7628573487388135
bank-marketing,17,random,1.0,B,0.6358578574509115
bank-marketing,18,important,0.2,A,0.909935373129031
bank-marketing,18,important,0.2,B,0.8004923644787745
bank-marketing,18,important,0.4,A,0.8635457770980609
bank-marketing,18,important,0.4,B,0.7108213710705217
bank-marketing,18,important,0.6,A,0.8364087291984611
bank-marketing,18,important,0.6,B,0.6889833178998902
bank-marketing,18,important,0.8,A,0.7846437778487608
bank-marketing,18,important,0.8,B,0.6309412034213846
bank-marketing,18,important,1.0,A,0.771703346637284
bank-marketing,18,important,1.0,B,0.6062084385980196
bank-marketing,18,random,0.2,A,0.9096460632889474
bank-marketing,18,random,0.2,B,0.8430574780140654
bank-marketing,18,random,0.4,A,0.9055387239607701
bank-marketing,18,random,0.4,B,0.7873217759967477
bank-marketing,18,random,0.6,A,0.8409817605740597
bank-marketing,18,random,0.6,B,0.8024766643113188
bank-marketing,18,random,0.8,A,0.7748685468579769
bank-marketing,18,random,0.8,B,0.6970183878451149
bank-marketing,18,random,1.0,A,0.7695103995594746
bank-marketing,18,random,1.0,B,0.6041391741655991
bank-marketing,19,important,0.2,A,0.9093685839627705
bank-marketing,19,important,0.2,B,0.7966743349906809
bank-marketing,19,important,0.4,A,0.8612538839039406
bank-marketing,19,important,0.4,B,0.714270503624977
bank-marketing,19,important,0.6,A,0.8343808715647145
bank-marketing,19,important,0.6,B,0.6991736923786754
bank-marketing,19,important,0.8,A,0.7806827066925217
bank-marketing,19,important,0.8,B,0.6527916248565551
bank-marketing,19,important,1.0,A,0.7710053463167847
bank-marketing,19,important,1.0,B,0.6500749086630552
bank-marketing,19,random,0.2,A,0.9079833383344142
bank-marketing,19,random,0.2,B,0.8481790150344322
bank-marketing,19,random,0.4,A,0.9036695027635006
bank-marketing,19,random,0.4,B,0.798388684005898
bank-marketing,19,random,0.6,A,0.8411269532447335
bank-marketing,19,random,0.6,B,0.8126971528255033
bank-marketing,19,random,0.8,A,0.7776809826639951
bank-marketing,19,random,0.8,B,0.7103943970686137
bank-marketing,19,random,1.0,A,0.7622679740460034
bank-marketing,19,random,1.0,B,0.6299780920392473
blood-transfusion,0,important,0.2,A,0.7595029239766081
blood-transfusion,0,important,0.2,B,0.7263645224171541
blood-transfusion,0,important,0.4,A,0.6996832358674464
blood-transfusion,0,important,0.4,B,0.648391812865497
blood-transfusion,0,important,0.6,A,0.7368421052631579
blood-transfusion,0,important,0.6,B,0.6795808966861598
blood-transfusion,0,important,0.8,A,0.6799463937621831
blood-transfusion,0,important,0.8,B,0.7222222222222223
blood-transfusion,0,important,1.0,A,0.6419346978557504
blood-transfusion,0,important,1.0,B,0.6430311890838207
blood-transfusion,0,random,0.2,A,0.748172514619883
blood-transfusion,0,random,0.2,B,0.7478070175438596
blood-transfusion,0,random,0.4,A,0.7002923976608187
blood-transfusion,0,random,0.4,B,0.753167641325536
blood-transfusion,0,random,0.6,A,0.5896686159844055
blood-transfusion,0,random,0.6,B,0.7426900584795321
blood-transfusion,0,random,0.8,A,0.6539961013645225
blood-transfusion,0,random,0.8,B,0.6413255360623782
blood-transfusion,0,random,1.0,A,0.6459551656920078
blood-transfusion,0,random,1.0,B,0.5821150097465886
blood-transfusion,1,important,0.2,A,0.7551169590643275
blood-transfusion,1,important,0.2,B,0.723196881091618
blood-transfusion,1,important,0.4,A,0.7082115009746588
blood-transfusion,1,important,0.4,B,0.6800682261208577
blood-transfusion,1,important,0.6,A,0.7339181286549707
blood-transfusion,1,important,0.6,B,0.6695906432748538
blood-transfusion,1,important,0.8,A,0.6733674463937622
blood-transfusion,1,important,0.8,B,0.6834795321637427
blood-transfusion,1,important,1.0,A,0.6347465886939571
blood-transfusion,1,important,1.0,B,0.6418128654970761
blood-transfusion,1,random,0.2,A,0.7442738791423001
blood-transfusion,1,random,0.2,B,0.761574074074074
blood-transfusion,1,random,0.4,A,0.6898148148148149
blood-transfusion,1,random,0.4,B,0.7648635477582846
blood-transfusion,1,random,0.6,A,0.5933235867446395
blood-transfusion,1,random,0.6,B,0.7587719298245614
blood-transfusion,1,random,0.8,A,0.6500974658869396
blood-transfusion,1,random,0.8,B,0.6630116959064327
blood-transfusion,1,random,1.0,A,0.6575292397660819
blood-transfusion,1,random,1.0,B,0.5465399610136452
blood-transfusion,2,important,0.2,A,0.7560916179337231
blood-transfusion,2,important,0.2,B,0.7307504873294347
blood-transfusion,2,important,0.4,A,0.7011452241715399
blood-transfusion,2,important,0.4,B,0.6634990253411305
blood-transfusion,2,important,0.6,A,0.7309941520467836
blood-transfusion,2,important,0.6,B,0.705896686159844
blood-transfusion,2,important,0.8,A,0.6970029239766082
blood-transfusion,2,important,0.8,B,0.6717836257309941
blood-transfusion,2,important,1.0,A,0.6340155945419104
blood-transfusion,2,important,1.0,B,0.7049220272904484
blood-transfusion,2,random,0.2,A,0.7401315789473684
blood-transfusion,2,random,0.2,B,0.773148148148148
blood-transfusion,2,random,0.4,A,0.7144249512670565
blood-transfusion,2,random,0.4,B,0.7707115009746588
blood-transfusion,2,random,0.6,A,0.5986842105263158
blood-transfusion,2,random,0.6,B,0.7407407407407408
blood-transfusion,2,random,0.8,A,0.6440058479532165
blood-transfusion,2,random,0.8,B,0.6678849902534114
blood-transfusion,2,random,1.0,A,0.6412037037037036
blood-transfusion,2,random,1.0,B,0.5903996101364523
blood-transfusion,3,important,0.2,A,0.759990253411306
blood-transfusion,3,important,0.2,B,0.7341617933723197
blood-transfusion,3,important,0.4,A,0.7121101364522417
blood-transfusion,3,important,0.4,B,0.6656920077972709
blood-transfusion,3,important,0.6,A,0.729775828460039
blood-transfusion,3,important,0.6,B,0.7141812865497077
blood-transfusion,3,important,0.8,A,0.6755604288499025
blood-transfusion,3,important,0.8,B,0.7577972709551657
blood-transfusion,3,important,1.0,A,0.6457115009746588
blood-transfusion,3,important,1.0,B,0.6576510721247563
blood-transfusion,3,random,0.2,A,0.747928849902534
blood-transfusion,3,random,0.2,B,0.7573099415204678
blood-transfusion,3,random,0.4,A,0.7049220272904484
blood-transfusion,3,random,0.4,B,0.7623050682261208
blood-transfusion,3,random,0.6,A,0.5835769980506823
blood-transfusion,3,random,0.6,B,0.7765594541910332
blood-transfusion,3,random,0.8,A,0.6401072124756335
blood-transfusion,3,random,0.8,B,0.6939571150097466
blood-transfusion,3,random,1.0,A,0.6732456140350876
blood-transfusion,3,random,1.0,B,0.6435185185185185
blood-transfusion,4,important,0.2,A,0.7675438596491228
blood-transfusion,4,important,0.2,B,0.7326998050682261
blood-transfusion,4,important,0.4,A,0.7055311890838207
blood-transfusion,4,important,0.4,B,0.6474171539961013
blood-transfusion,4,important,0.6,A,0.7517056530214424
blood-transfusion,4,important,0.6,B,0.6617933723196882
blood-transfusion,4,important,0.8,A,0.6714181286549706
blood-transfusion,4,important,0.8,B,0.6876218323586746
blood-transfusion,4,important,1.0,A,0.6404727095516568
blood-transfusion,4,important,1.0,B,0.6683723196881092
blood-transfusion,4,random,0.2,A,0.751340155945419
blood-transfusion,4,random,0.2,B,0.7512183235867447
blood-transfusion,4,random,0.4,A,0.706140350877193
blood-transfusion,4,random,0.4,B,0.7512183235867446
blood-transfusion,4,random,0.6,A,0.5845516569200779
blood-transfusion,4,random,0.6,B,0.7305068226120858
blood-transfusion,4,random,0.8,A,0.6247563352826511
blood-transfusion,4,random,0.8,B,0.6408382066276803
blood-transfusion,4,random,1.0,A,0.6319444444444444
blood-transfusion,4,random,1.0,B,0.5816276803118908
blood-transfusion,5,important,0.2,A,0.7687621832358674
blood-transfusion,5,important,0.2,B,0.7458576998050682
blood-transfusion,5,important,0.4,A,0.7208820662768032
blood-transfusion,5,important,0.4,B,0.6993177387914229
blood-transfusion,5,important,0.6,A,0.7621832358674463
blood-transfusion,5,important,0.6,B,0.7019980506822613
blood-transfusion,5,important,0.8,A,0.6955409356725146
blood-transfusion,5,important,0.8,B,0.7312378167641326
blood-transfusion,5,important,1.0,A,0.6515594541910331
blood-transfusion,5,important,1.0,B,0.6756822612085769
blood-transfusion,5,random,0.2,A,0.7625487329434697
blood-transfusion,5,random,0.2,B,0.760233918128655
blood-transfusion,5,random,0.4,A,0.7166179337231968
blood-transfusion,5,random,0.4,B,0.7591374269005848
blood-transfusion,5,random,0.6,A,0.6072124756335282
blood-transfusion,5,random,0.6,B,0.750487329434698
blood-transfusion,5,random,0.8,A,0.662524366471735
blood-transfusion,5,random,0.8,B,0.6700779727095517
blood-transfusion,5,random,1.0,A,0.6596003898635479
blood-transfusion,5,random,1.0,B,0.6150097465886939
blood-transfusion,6,important,0.2,A,0.7512183235867447
blood-transfusion,6,important,0.2,B,0.7288011695906432
blood-transfusion,6,important,0.4,A,0.7043128654970761
blood-transfusion,6,important,0.4,B,0.6846978557504872
blood-transfusion,6,important,0.6,A,0.7312378167641326
blood-transfusion,6,important,0.6,B,0.6961500974658869
blood-transfusion,6,important,0.8,A,0.6684941520467836
blood-transfusion,6,important,0.8,B,0.7171052631578947
blood-transfusion,6,important,1.0,A,0.6481481481481481
blood-transfusion,6,important,1.0,B,0.7144249512670565
blood-transfusion,6,random,0.2,A,0.7462231968810915
blood-transfusion,6,random,0.2,B,0.7532894736842105
blood-transfusion,6,random,0.4,A,0.6795808966861598
blood-transfusion,6,random,0.4,B,0.755238791423002
blood-transfusion,6,random,0.6,A,0.5621345029239766
blood-transfusion,6,random,0.6,B,0.7509746588693957
blood-transfusion,6,random,0.8,A,0.6340155945419103
blood-transfusion,6,random,0.8,B,0.6744639376218324
blood-transfusion,6,random,1.0,A,0.6437621832358674
blood-transfusion,6,random,1.0,B,0.61817738791423
blood-transfusion,7,important,0.2,A,0.7592592592592593
blood-transfusion,7,important,0.2,B,0.7188109161793372
blood-transfusion,7,important,0.4,A,0.7138157894736843
blood-transfusion,7,important,0.4,B,0.6693469785575048
blood-transfusion,7,important,0.6,A,0.7551169590643275
blood-transfusion,7,important,0.6,B,0.7000487329434698
blood-transfusion,7,important,0.8,A,0.6826267056530215
